run_id,version,artifact_version,suite,case_id,is_multiturn,case_failure_type,observed_mismatch,expected_tool,actual_tool,passed,routing_correct,args_correct,failures
v1_B_base_vilao_20260729T153916831242,v1,v1+pa317cc1330d5+t6cdb53d5d7b8,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v1_B_base_vilao_20260729T153916831242,v1,v1+pa317cc1330d5+t6cdb53d5d7b8,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R03_web_news_routing,False,wrong_tool,wrong_arg_value,lookup,lookup|lookup,False,False,False,"query: expected 'AI', got 'AI news today major announcements'; extra tool call lookup"
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R06_timeframe_arg,False,wrong_arg_value,extra_tool_call,lookup,lookup|lookup,False,False,False,extra tool call lookup
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R12_confirm_before_send,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R13_parallel_web_and_tweets,False,wrong_tool,wrong_arg_value,lookup|social_search,lookup|social_search,False,True,False,"query: expected 'AI', got 'AI news today'"
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,M02_carryover_timeframe,True,wrong_arg_value,wrong_arg_value,lookup,lookup,False,True,False,"query: expected 'robotics', got 'robotics news today'"
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v2_B_base_vilao_20260729T154526104728,v2,v2+pa317cc1330d5+t3c889a156e7f,base,M06_switch_tool,True,wrong_tool,wrong_arg_value,lookup,lookup,False,True,False,"query: expected 'OpenAI', got 'OpenAI tin tức mới nhất'"
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R03_web_news_routing,False,wrong_tool,wrong_arg_value,lookup,lookup|lookup,False,False,False,"query: expected 'AI', got 'tin tức AI nổi bật hôm nay'; extra tool call lookup"
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R06_timeframe_arg,False,wrong_arg_value,extra_tool_call,lookup,lookup|lookup,False,False,False,extra tool call lookup
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R12_confirm_before_send,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R13_parallel_web_and_tweets,False,wrong_tool,wrong_arg_value,lookup|social_search,lookup|social_search,False,True,False,"query: expected 'AI', got 'AI news today artificial intelligence'"
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,M02_carryover_timeframe,True,wrong_arg_value,wrong_arg_value,lookup,lookup,False,True,False,"query: expected 'robotics', got 'robotics news'"
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_vilao_20260729T154942264733,v3,v3+p9907e010c5e1+t3c889a156e7f,base,M06_switch_tool,True,wrong_tool,wrong_arg_value,lookup,lookup,False,True,False,"query: expected 'OpenAI', got 'OpenAI tin tức mới nhất'"
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R03_web_news_routing,False,wrong_tool,wrong_arg_value,lookup,lookup|lookup,False,False,False,"query: expected 'AI', got 'tin tức AI mới nhất hôm nay'; extra tool call lookup"
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R12_confirm_before_send,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R13_parallel_web_and_tweets,False,wrong_tool,wrong_arg_value,lookup|social_search,lookup|social_search,False,True,False,"query: expected 'AI', got 'AI news today'"
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,M02_carryover_timeframe,True,wrong_arg_value,wrong_arg_value,lookup,lookup,False,True,False,"query: expected 'robotics', got 'robotics news today'"
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v4_B_base_vilao_20260729T162646537145,v4,v4+p9907e010c5e1+tb538d7aee6f7,base,M06_switch_tool,True,wrong_tool,wrong_arg_value,lookup,lookup,False,True,False,"query: expected 'OpenAI', got 'OpenAI news'"
v4_B_group_vilao_20260729T163250139791,v4,v4+p9907e010c5e1+tb538d7aee6f7,group,F01_stock_quote,False,wrong_tool,,get_stockprice,get_stockprice,True,True,True,
v4_B_group_vilao_20260729T163250139791,v4,v4+p9907e010c5e1+tb538d7aee6f7,group,F02_crypto_quote,False,wrong_tool,,get_coinprice,get_coinprice,True,True,True,
v4_B_group_vilao_20260729T163250139791,v4,v4+p9907e010c5e1+tb538d7aee6f7,group,F03_finance_news,False,wrong_arg_value,,lookup,lookup,True,True,True,
v4_B_group_vilao_20260729T163250139791,v4,v4+p9907e010c5e1+tb538d7aee6f7,group,F04_social_sentiment,False,wrong_arg_value,wrong_arg_value,social_search,social_search,False,True,False,"query: expected 'NVDA', got 'NVDA Nvidia stock sentiment'"
v4_B_group_vilao_20260729T163250139791,v4,v4+p9907e010c5e1+tb538d7aee6f7,group,F05_publish_confirmation,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v4_B_group_vilao_20260729T163250139791,v4,v4+p9907e010c5e1+tb538d7aee6f7,group,F06_clarify_ticker_then_quote,True,missing_info,,get_stockprice,get_stockprice,True,True,True,
v4_B_group_vilao_20260729T163250139791,v4,v4+p9907e010c5e1+tb538d7aee6f7,group,F07_news_then_company_snapshot,True,wrong_arg_value,wrong_arg_value,lookup,lookup,False,True,False,"query: expected 'MSFT', got 'Microsoft MSFT news'"
v4_B_group_vilao_20260729T163250139791,v4,v4+p9907e010c5e1+tb538d7aee6f7,group,F08_url_fetch_followup,True,missing_info,,fetch,fetch,True,True,True,
v4_B_group_vilao_20260729T163250139791,v4,v4+p9907e010c5e1+tb538d7aee6f7,group,F09_sentiment_to_timeline,True,wrong_tool,,timeline,timeline,True,True,True,
v4_B_group_vilao_20260729T163250139791,v4,v4+p9907e010c5e1+tb538d7aee6f7,group,F10_format_research_digest,True,wrong_tool,missing_tool_call,format,lookup,False,False,False,missing tool call format; extra tool call lookup
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R03_web_news_routing,False,wrong_tool,wrong_arg_value,lookup,lookup|lookup,False,False,False,"query: expected 'AI', got 'tin tức AI hôm nay nổi bật'; extra tool call lookup"
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R06_timeframe_arg,False,wrong_arg_value,missing_tool_call,lookup,clarify,False,False,False,missing tool call lookup; extra tool call clarify
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R12_confirm_before_send,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R13_parallel_web_and_tweets,False,wrong_tool,wrong_arg_value,lookup|social_search,lookup|social_search,False,True,False,"query: expected 'AI', got 'AI news today artificial intelligence market'"
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,M02_carryover_timeframe,True,wrong_arg_value,wrong_arg_value,lookup,lookup,False,True,False,"query: expected 'robotics', got 'robotics news today'"
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v5_B_base_vilao_20260729T184436149522,v5,v5+pb6a9e481129f+tb70d226031b8,base,M06_switch_tool,True,wrong_tool,wrong_arg_value,lookup,lookup,False,True,False,"query: expected 'OpenAI', got 'OpenAI tin tức mới nhất'"
v5_B_group_vilao_20260729T184551818384,v5,v5+pb6a9e481129f+tb70d226031b8,group,F01_stock_quote,False,wrong_tool,,get_stockprice,get_stockprice,True,True,True,
v5_B_group_vilao_20260729T184551818384,v5,v5+pb6a9e481129f+tb70d226031b8,group,F02_crypto_quote,False,wrong_tool,,get_coinprice,get_coinprice,True,True,True,
v5_B_group_vilao_20260729T184551818384,v5,v5+pb6a9e481129f+tb70d226031b8,group,F03_finance_news,False,wrong_arg_value,extra_tool_call,lookup,lookup|lookup,False,False,False,extra tool call lookup
v5_B_group_vilao_20260729T184551818384,v5,v5+pb6a9e481129f+tb70d226031b8,group,F04_social_sentiment,False,wrong_arg_value,wrong_arg_value,social_search,social_search,False,True,False,"query: expected 'NVDA', got 'NVDA Nvidia stock'"
v5_B_group_vilao_20260729T184551818384,v5,v5+pb6a9e481129f+tb70d226031b8,group,F05_publish_confirmation,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v5_B_group_vilao_20260729T184551818384,v5,v5+pb6a9e481129f+tb70d226031b8,group,F06_clarify_ticker_then_quote,True,missing_info,,get_stockprice,get_stockprice,True,True,True,
v5_B_group_vilao_20260729T184551818384,v5,v5+pb6a9e481129f+tb70d226031b8,group,F07_news_then_company_snapshot,True,wrong_arg_value,wrong_arg_value,lookup,lookup,False,True,False,"query: expected 'MSFT', got 'Microsoft MSFT news'"
v5_B_group_vilao_20260729T184551818384,v5,v5+pb6a9e481129f+tb70d226031b8,group,F08_url_fetch_followup,True,missing_info,,fetch,fetch,True,True,True,
v5_B_group_vilao_20260729T184551818384,v5,v5+pb6a9e481129f+tb70d226031b8,group,F09_sentiment_to_timeline,True,wrong_tool,,timeline,timeline,True,True,True,
v5_B_group_vilao_20260729T184551818384,v5,v5+pb6a9e481129f+tb70d226031b8,group,F10_format_research_digest,True,wrong_tool,,format,format,True,True,True,
